asset_id,asset_code,asset_name,district,structure_length_m,route_class,lanes_count,built_year,bridge_age_years,bridge_type_context,highway_raw,railway_raw,reported_width_m_context_only,render_width_used_as_model_fact,shared_features_present,transfer_scope
2296,AP_BR_OSM_W439460415,Unnamed Road Bridge - OSM 439460415,,20.89,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2297,AP_BR_OSM_W439461842,Unnamed Road Bridge - OSM 439461842,,29.2,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2298,AP_BR_OSM_W439461843,Narsipatnam - Chintapalli - Sileru Road,,19.52,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2299,AP_BR_OSM_W439469040,Unnamed Road Bridge - OSM 439469040,,13.23,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2300,AP_BR_OSM_W439469041,Bheemunipatnam - Narsipatnam Road,,23.95,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2301,AP_BR_OSM_W439477710,Unnamed Road Bridge - OSM 439477710,,51.42,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2302,AP_BR_OSM_W439477711,Unnamed Road Bridge - OSM 439477711,,37.85,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2303,AP_BR_OSM_W439477712,Unnamed Road Bridge - OSM 439477712,,52.23,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2304,AP_BR_OSM_W439477714,Unnamed Road Bridge - OSM 439477714,,74.26,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2305,AP_BR_OSM_W439477715,Unnamed Road Bridge - OSM 439477715,,39.27,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2306,AP_BR_OSM_W439477716,Unnamed Road Bridge - OSM 439477716,,109.24,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2307,AP_BR_OSM_W439483726,Unnamed Road Bridge - OSM 439483726,,18.42,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2308,AP_BR_OSM_W439483728,Unnamed Road Bridge - OSM 439483728,,19.63,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2309,AP_BR_OSM_W439483729,Unnamed Road Bridge - OSM 439483729,,12.45,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2310,AP_BR_OSM_W442482733,Unnamed Road Bridge - OSM 442482733,,66.09,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2311,AP_BR_OSM_W442587511,Unnamed Road Bridge - OSM 442587511,,39.24,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2312,AP_BR_OSM_W442589217,Unnamed Road Bridge - OSM 442589217,,13.11,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2313,AP_BR_OSM_W442653927,Unnamed Road Bridge - OSM 442653927,,12.34,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2314,AP_BR_OSM_W442654409,Unnamed Road Bridge - OSM 442654409,,11.34,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2315,AP_BR_OSM_W442654412,Unnamed Road Bridge - OSM 442654412,,11.45,LOCAL,,,,ROAD,track,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2316,AP_BR_OSM_W443049031,Howrah - Chennai Main Line,,28.96,,,,,RAIL,,rail,,NO,1,RAIL_ONLY_EXCLUDED_FROM_NBI
2317,AP_BR_OSM_W443196504,Unnamed Road Bridge - OSM 443196504,,25.43,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2318,AP_BR_OSM_W449226572,Unnamed Road Bridge - OSM 449226572,,514.96,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2319,AP_BR_OSM_W449745004,Unnamed Road Bridge - OSM 449745004,,41.71,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2320,AP_BR_OSM_W449745013,Unnamed Road Bridge - OSM 449745013,,24.51,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2321,AP_BR_OSM_W449745015,Unnamed Road Bridge - OSM 449745015,,269.92,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2322,AP_BR_OSM_W449770317,Unnamed Road Bridge - OSM 449770317,,25.77,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2323,AP_BR_OSM_W449934677,Unnamed Road Bridge - OSM 449934677,,16.62,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2324,AP_BR_OSM_W449934685,Unnamed Road Bridge - OSM 449934685,,20.83,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2325,AP_BR_OSM_W449951856,Unnamed Road Bridge - OSM 449951856,,20.34,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2326,AP_BR_OSM_W449951858,Unnamed Road Bridge - OSM 449951858,,33.53,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2327,AP_BR_OSM_W450147187,Unnamed Road Bridge - OSM 450147187,,15.71,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2328,AP_BR_OSM_W450286985,Unnamed Road Bridge - OSM 450286985,,11.58,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2329,AP_BR_OSM_W450286990,Unnamed Road Bridge - OSM 450286990,,16.08,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2330,AP_BR_OSM_W450896682,Unnamed Road Bridge - OSM 450896682,,3.28,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2331,AP_BR_OSM_W454334780,Mithilapuri Colony Road,,32.09,COLLECTOR,2.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2332,AP_BR_OSM_W454334788,Beach Road,,22.47,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2333,AP_BR_OSM_W454334793,Unnamed Road Bridge - OSM 454334793,,114.28,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2334,AP_BR_OSM_W455178235,Unnamed Road Bridge - OSM 455178235,,52.8,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2335,AP_BR_OSM_W456644358,Unnamed Road Bridge - OSM 456644358,,61.57,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2336,AP_BR_OSM_W456644919,Unnamed Road Bridge - OSM 456644919,,14.0,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2337,AP_BR_OSM_W457049194,Unnamed Road Bridge - OSM 457049194,,38.81,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2338,AP_BR_OSM_W457049195,Unnamed Road Bridge - OSM 457049195,,38.32,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2339,AP_BR_OSM_W457310034,Unnamed Road Bridge - OSM 457310034,,87.81,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2340,AP_BR_OSM_W459597991,Eluru Road,,102.13,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2341,AP_BR_OSM_W459598029,Eluru Road,,86.01,ARTERIAL,5.0,,,ROAD,secondary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2342,AP_BR_OSM_W459598083,Eluru Railway station Road,,83.65,ARTERIAL,3.0,,,ROAD,secondary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2343,AP_BR_OSM_W460329943,Unnamed Road Bridge - OSM 460329943,,14.12,LOCAL,,,,ROAD,service,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2344,AP_BR_OSM_W463377807,Jupadu Main Road,,43.69,COLLECTOR,2.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2345,AP_BR_OSM_W467728482,Unnamed Road Bridge - OSM 467728482,,19.15,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2346,AP_BR_OSM_W469892278,Unnamed Rail Bridge - OSM 469892278,,38.82,,,,,RAIL,,rail,,NO,1,RAIL_ONLY_EXCLUDED_FROM_NBI
2347,AP_BR_OSM_W469892280,Howrah - Chennai Main Line,,39.04,,,,,RAIL,,rail,,NO,1,RAIL_ONLY_EXCLUDED_FROM_NBI
2348,AP_BR_OSM_W469892282,Howrah - Chennai Main Line,,36.62,,,,,RAIL,,rail,,NO,1,RAIL_ONLY_EXCLUDED_FROM_NBI
2349,AP_BR_OSM_W469902136,Unnamed Road Bridge - OSM 469902136,,72.62,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2350,AP_BR_OSM_W469902138,Unnamed Road Bridge - OSM 469902138,,38.89,ARTERIAL,2.0,,,ROAD,secondary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2351,AP_BR_OSM_W469902143,Unnamed Road Bridge - OSM 469902143,,63.94,COLLECTOR,2.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2352,AP_BR_OSM_W470178490,Unnamed Road Bridge - OSM 470178490,,65.01,COLLECTOR,1.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2353,AP_BR_OSM_W470178491,Unnamed Road Bridge - OSM 470178491,,65.25,COLLECTOR,1.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2354,AP_BR_OSM_W470178538,Unnamed Road Bridge - OSM 470178538,,59.32,COLLECTOR,2.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2355,AP_BR_OSM_W470338541,Unnamed Road Bridge - OSM 470338541,,21.75,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2356,AP_BR_OSM_W471351485,Vijayawada - Mangalagiri Road -  Old NH16 Road,,47.29,ARTERIAL,3.0,,,ROAD,primary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2357,AP_BR_OSM_W471351538,Vijayawada - Mangalagiri Road -  Old NH16 Road,,46.75,ARTERIAL,3.0,,,ROAD,primary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2358,AP_BR_OSM_W471397253,Unnamed Pedestrian Bridge - OSM 471397253,,31.2,OTHER,,,,PEDESTRIAN,footway,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2359,AP_BR_OSM_W471481153,Vijayawada - Mangalagiri Road -  Old NH16 Road,,43.96,ARTERIAL,3.0,,,ROAD,primary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2360,AP_BR_OSM_W471481167,Vijayawada - Mangalagiri Road -  Old NH16 Road,,50.92,ARTERIAL,3.0,,,ROAD,primary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2361,AP_BR_OSM_W472347488,Unnamed Road Bridge - OSM 472347488,,43.13,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2362,AP_BR_OSM_W472347504,Unnamed Road Bridge - OSM 472347504,,60.27,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2363,AP_BR_OSM_W472347533,Unnamed Road Bridge - OSM 472347533,,9.17,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2364,AP_BR_OSM_W472350328,Unnamed Road Bridge - OSM 472350328,,7.21,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2365,AP_BR_OSM_W472357447,Salur - P.Konavalasa Road,,51.85,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2366,AP_BR_OSM_W472357458,Unnamed Road Bridge - OSM 472357458,,30.83,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2367,AP_BR_OSM_W472357460,Salur - P.Konavalasa Road,,17.2,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2368,AP_BR_OSM_W472357468,Unnamed Road Bridge - OSM 472357468,,11.21,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2369,AP_BR_OSM_W472359409,Unnamed Road Bridge - OSM 472359409,,11.51,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2370,AP_BR_OSM_W472359413,Salur - P.Konavalasa Road,,43.65,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2371,AP_BR_OSM_W472371956,Salur - P.Konavalasa Road,,83.07,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2372,AP_BR_OSM_W472371958,Salur - P.Konavalasa Road,,30.21,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2373,AP_BR_OSM_W472371962,Salur - P.Konavalasa Road,,23.36,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2374,AP_BR_OSM_W472371966,Salur - P.Konavalasa Road,,15.61,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2375,AP_BR_OSM_W472381942,Unnamed Road Bridge - OSM 472381942,,10.92,LOCAL,,,,ROAD,track,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2376,AP_BR_OSM_W475074845,Unnamed Road Bridge - OSM 475074845,,71.91,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2377,AP_BR_OSM_W475108458,BHAVANA TOWNSHIP ROAD,,73.39,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2378,AP_BR_OSM_W475108461,Unnamed Road Bridge - OSM 475108461,,21.81,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2379,AP_BR_OSM_W475108464,Unnamed Road Bridge - OSM 475108464,,14.08,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2380,AP_BR_OSM_W475108467,Unnamed Road Bridge - OSM 475108467,,54.22,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2381,AP_BR_OSM_W475141417,Unnamed Road Bridge - OSM 475141417,,34.38,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2382,AP_BR_OSM_W475146693,Unnamed Road Bridge - OSM 475146693,,20.34,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2383,AP_BR_OSM_W475153765,Unnamed Road Bridge - OSM 475153765,,47.64,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2384,AP_BR_OSM_W475153767,Unnamed Road Bridge - OSM 475153767,,22.94,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2385,AP_BR_OSM_W475153771,Unnamed Road Bridge - OSM 475153771,,21.2,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2386,AP_BR_OSM_W475416806,Unnamed Road Bridge - OSM 475416806,,17.12,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2387,AP_BR_OSM_W475419814,Unnamed Road Bridge - OSM 475419814,,12.58,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2388,AP_BR_OSM_W475422702,Unnamed Road Bridge - OSM 475422702,,6.67,LOCAL,,,,ROAD,residential,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2389,AP_BR_OSM_W475614815,Unnamed Road Bridge - OSM 475614815,,36.24,ARTERIAL,2.0,,,ROAD,primary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2390,AP_BR_OSM_W478644018,Unnamed Road Bridge - OSM 478644018,,63.54,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2391,AP_BR_OSM_W478649134,Unnamed Rail Bridge - OSM 478649134,,238.82,,,,,RAIL,,rail,,NO,1,RAIL_ONLY_EXCLUDED_FROM_NBI
2392,AP_BR_OSM_W478649136,Unnamed Rail Bridge - OSM 478649136,,38.13,,,,,RAIL,,rail,,NO,1,RAIL_ONLY_EXCLUDED_FROM_NBI
2393,AP_BR_OSM_W478649535,Unnamed Rail Bridge - OSM 478649535,,31.95,,,,,RAIL,,rail,,NO,1,RAIL_ONLY_EXCLUDED_FROM_NBI
2394,AP_BR_OSM_W478809047,Unnamed Road Bridge - OSM 478809047,,58.14,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2395,AP_BR_OSM_W478809049,Unnamed Road Bridge - OSM 478809049,,58.02,HIGH_CAPACITY,,,,ROAD,trunk,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2396,AP_BR_OSM_W480033393,SHAR Road,,132.4,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2397,AP_BR_OSM_W480033394,Unnamed Road Bridge - OSM 480033394,,32.01,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2398,AP_BR_OSM_W480033395,Unnamed Road Bridge - OSM 480033395,,22.98,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2399,AP_BR_OSM_W480403831,Vijayawada - Mangalagiri Road -  Old NH16 Road,,60.04,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2400,AP_BR_OSM_W480403842,Vijayawada - Mangalagiri Road -  Old NH16 Road,,56.65,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2401,AP_BR_OSM_W480403856,Vijayawada - Mangalagiri Road -  Old NH16 Road,,67.24,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2402,AP_BR_OSM_W480403857,Vijayawada - Mangalagiri Road -  Old NH16 Road,,67.23,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2403,AP_BR_OSM_W480403863,Vijayawada - Mangalagiri Road -  Old NH16 Road,,35.33,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2404,AP_BR_OSM_W480403864,Vijayawada - Mangalagiri Road -  Old NH16 Road,,34.23,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2405,AP_BR_OSM_W480403874,Unnamed Road Bridge - OSM 480403874,,52.52,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2406,AP_BR_OSM_W480403875,Unnamed Road Bridge - OSM 480403875,,51.79,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2407,AP_BR_OSM_W480403887,Tenali - Mangalagiri Road,,915.45,ARTERIAL,2.0,,,ROAD,primary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2408,AP_BR_OSM_W480403895,Vijayawada - Mangalagiri Road -  Old NH16 Road,,62.78,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2409,AP_BR_OSM_W480403897,Vijayawada - Mangalagiri Road -  Old NH16 Road,,63.24,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2410,AP_BR_OSM_W480403900,Vijayawada - Mangalagiri Road -  Old NH16 Road,,96.36,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2411,AP_BR_OSM_W480403902,Vijayawada - Mangalagiri Road -  Old NH16 Road,,93.88,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2412,AP_BR_OSM_W480403919,Vijayawada - Mangalagiri Road -  Old NH16 Road,,22.06,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2413,AP_BR_OSM_W480403920,Vijayawada - Mangalagiri Road -  Old NH16 Road,,20.46,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2414,AP_BR_OSM_W480403927,Service Road,,53.39,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2415,AP_BR_OSM_W480403929,Service Road,,48.18,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2416,AP_BR_OSM_W480403942,Unnamed Road Bridge - OSM 480403942,,58.95,COLLECTOR,2.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2417,AP_BR_OSM_W480403951,Unnamed Road Bridge - OSM 480403951,,11.57,COLLECTOR,2.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2418,AP_BR_OSM_W480403979,Amaravathi Karakatta Road,,77.92,COLLECTOR,1.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2419,AP_BR_OSM_W480613083,Unnamed Road Bridge - OSM 480613083,,20.78,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2420,AP_BR_OSM_W482045233,Anakapalli Main Road,,247.61,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2421,AP_BR_OSM_W483884348,Caltex Road,,46.82,COLLECTOR,2.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2422,AP_BR_OSM_W483884350,Unnamed Road Bridge - OSM 483884350,,45.68,COLLECTOR,2.0,,,ROAD,tertiary,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2423,AP_BR_OSM_W483929223,Unnamed Road Bridge - OSM 483929223,,11.19,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2424,AP_BR_OSM_W483929231,Unnamed Road Bridge - OSM 483929231,,14.15,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2425,AP_BR_OSM_W483929243,Unnamed Road Bridge - OSM 483929243,,13.93,COLLECTOR,,,,ROAD,unclassified,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2426,AP_BR_OSM_W484758435,Bantumilli Main Road,,28.73,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2427,AP_BR_OSM_W484906962,Rajahmundry Bypass,,29.57,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2428,AP_BR_OSM_W484906965,Rajahmundry Bypass,,33.63,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2429,AP_BR_OSM_W484908071,Unnamed Road Bridge - OSM 484908071,,65.17,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2430,AP_BR_OSM_W484984640,Chirala - Karamchedu Main Road,,27.67,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2431,AP_BR_OSM_W484992708,Unnamed Road Bridge - OSM 484992708,,23.56,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2432,AP_BR_OSM_W484992716,Unnamed Road Bridge - OSM 484992716,,27.88,HIGH_CAPACITY,3.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2433,AP_BR_OSM_W485301523,Unnamed Road Bridge - OSM 485301523,,114.66,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2434,AP_BR_OSM_W485301524,Unnamed Road Bridge - OSM 485301524,,140.4,OTHER,,,,ROAD,road,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2435,AP_BR_OSM_W485301525,Unnamed Road Bridge - OSM 485301525,,137.9,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2436,AP_BR_OSM_W485301526,Unnamed Road Bridge - OSM 485301526,,129.32,HIGH_CAPACITY,2.0,,,ROAD,trunk,,,NO,3,HIGHWAY_TRANSFER_CANDIDATE
2437,AP_BR_OSM_W485301529,Unnamed Road Bridge - OSM 485301529,,140.35,OTHER,,,,ROAD,road,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2438,AP_BR_OSM_W485301532,Unnamed Road Bridge - OSM 485301532,,140.36,OTHER,,,,ROAD,road,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2439,AP_BR_OSM_W485301534,Unnamed Road Bridge - OSM 485301534,,140.37,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2440,AP_BR_OSM_W485383356,Telaprolu - Vuyyuru - Valluru Road,,44.48,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2441,AP_BR_OSM_W485383358,Telaprolu - Vuyyuru - Valluru Road,,42.16,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2442,AP_BR_OSM_W485505363,Unnamed Road Bridge - OSM 485505363,,42.82,ARTERIAL,,,,ROAD,secondary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2443,AP_BR_OSM_W485505383,Vijayawada - Avanigadda Karakatta Road,,37.51,ARTERIAL,,,,ROAD,primary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
2444,AP_BR_OSM_W486152809,Unnamed Road Bridge - OSM 486152809,,15.28,COLLECTOR,,,,ROAD,tertiary,,,NO,2,HIGHWAY_TRANSFER_CANDIDATE
