asset_id,asset_code,asset_name,asset_type,feature_version,static_features,hydrology_features,has_direct_hydrology,generated_at
153,AP_DAM_WRIS_AP01MH0044,"Peddabommalapuram
Reservoir",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0044"", ""dam_type"": ""TE"", ""age_years"": 48.0, ""gate_type"": null, ""built_year"": 1978.0, ""gate_count"": null, ""river_name"": ""Local Nala"", ""dam_height_m"": 17.3, ""dam_length_m"": 640.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07049"", ""authority_level"": ""B2"", ""completion_year"": 1978.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
154,AP_DAM_WRIS_AP01LH0050,Saddikutimadugu Reservoir,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0050"", ""dam_type"": ""TE"", ""age_years"": 46.0, ""gate_type"": null, ""built_year"": 1980.0, ""gate_count"": null, ""river_name"": ""Manneru"", ""dam_height_m"": 10.94, ""dam_length_m"": 800.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07112"", ""authority_level"": ""B2"", ""completion_year"": 1980.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
155,AP_DAM_WRIS_AP01LH0054,Itugulapadu Tank,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0054"", ""dam_type"": ""TE"", ""age_years"": 44.0, ""gate_type"": null, ""built_year"": 1982.0, ""gate_count"": null, ""river_name"": ""Maderu"", ""dam_height_m"": 10.5, ""dam_length_m"": 520.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06735"", ""authority_level"": ""B2"", ""completion_year"": 1982.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 668.27}",{},False,2026-09-03T04:52:14.819262+00:00
156,AP_DAM_WRIS_AP01HH0060,Papavinasanam Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01HH0060"", ""dam_type"": ""TE + PG"", ""age_years"": 41.0, ""gate_type"": null, ""built_year"": 1985.0, ""gate_count"": null, ""river_name"": ""Papavinasanam"", ""dam_height_m"": 50.0, ""dam_length_m"": 274.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07029"", ""authority_level"": ""B2"", ""completion_year"": 1985.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": 195.0, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 201.0}",{},False,2026-09-03T04:52:14.819262+00:00
157,AP_DAM_WRIS_AP01LH0068,Vagetikona Reservoir,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0068"", ""dam_type"": ""TE"", ""age_years"": 28.0, ""gate_type"": null, ""built_year"": 1998.0, ""gate_count"": null, ""river_name"": ""Local Stream"", ""dam_height_m"": 11.3, ""dam_length_m"": 1306.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07265"", ""authority_level"": ""B2"", ""completion_year"": 1998.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 285.02}",{},False,2026-09-03T04:52:14.819262+00:00
158,AP_DAM_WRIS_AP01LH0077,Dharakalava Reservoir,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0077"", ""dam_type"": ""TE"", ""age_years"": 22.0, ""gate_type"": null, ""built_year"": 2004.0, ""gate_count"": null, ""river_name"": ""Hill Stream"", ""dam_height_m"": 20.12, ""dam_length_m"": 250.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06628"", ""authority_level"": ""B2"", ""completion_year"": 2004.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": 9000.0, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 227.67}",{},False,2026-09-03T04:52:14.819262+00:00
159,AP_DAM_WRIS_AP01MH0080,Earlakatta  Tank,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0080"", ""dam_type"": ""TE"", ""age_years"": 19.0, ""gate_type"": null, ""built_year"": 2007.0, ""gate_count"": null, ""river_name"": ""krishna"", ""dam_height_m"": 17.0, ""dam_length_m"": 571.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06654"", ""authority_level"": ""B2"", ""completion_year"": 2007.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
160,AP_DAM_WRIS_AP01MH0083,"N.T.R. T.G.P-Subsidiary
Reservoir  No 1",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0083"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Kunderu"", ""dam_height_m"": 28.0, ""dam_length_m"": 1820.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06962"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.5, ""design_flood_source_value"": null, ""engineering_fields_available"": 5.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
161,AP_DAM_WRIS_AP01LH0086,Chennapatnam Cheruvu,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0086"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Pennar"", ""dam_height_m"": 10.0, ""dam_length_m"": 950.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06568"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.5, ""design_flood_source_value"": null, ""engineering_fields_available"": 5.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
162,AP_DAM_WRIS_AP01LH0087,"Chikkavadiyar, Anantapur",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0087"", ""dam_type"": ""TE + PG"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""ghatprabha"", ""dam_height_m"": 10.54, ""dam_length_m"": 4476.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06576"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 501.0}",{},False,2026-09-03T04:52:14.819262+00:00
163,AP_DAM_WRIS_AP01MH0089,Chinnagottigallu Tank,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0089"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Swarnamuki R"", ""dam_height_m"": 18.0, ""dam_length_m"": 900.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06583"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 168.51}",{},False,2026-09-03T04:52:14.819262+00:00
164,AP_DAM_WRIS_AP01LH0090,"Chinna Tippa Samudram
Tank",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0090"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Thettuvanka"", ""dam_height_m"": 12.2, ""dam_length_m"": 790.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06582"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 354.0}",{},False,2026-09-03T04:52:14.819262+00:00
165,AP_DAM_WRIS_AP01LH0093,"Gowricheru, Mogili",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0093"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Ghataprabha"", ""dam_height_m"": 10.0, ""dam_length_m"": 650.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06699"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": 47.99, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 136.0}",{},False,2026-09-03T04:52:14.819262+00:00
166,AP_DAM_WRIS_AP01MH0094,Gullur Tank,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0094"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Ghataprabha"", ""dam_height_m"": 15.0, ""dam_length_m"": 1040.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06702"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.5, ""design_flood_source_value"": null, ""engineering_fields_available"": 5.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
167,AP_DAM_WRIS_AP01MH0095,Gundlamotu Reservoir,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0095"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Ghataprabha"", ""dam_height_m"": 16.0, ""dam_length_m"": 605.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06704"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 652.0}",{},False,2026-09-03T04:52:14.819262+00:00
168,AP_DAM_WRIS_AP01LH0099,Koduru Reservoir,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0099"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Khushavathi"", ""dam_height_m"": 10.0, ""dam_length_m"": 796.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06839"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 21.24}",{},False,2026-09-03T04:52:14.819262+00:00
169,AP_DAM_WRIS_AP01LH0103,Muthyalacheruvu,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0103"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""ghatprabha"", ""dam_height_m"": 11.0, ""dam_length_m"": 838.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06961"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 297.44}",{},False,2026-09-03T04:52:14.819262+00:00
170,AP_DAM_WRIS_AP01LH0105,"Pattikondavanka, Guttava",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0105"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Ghataprabha"", ""dam_height_m"": 12.48, ""dam_length_m"": 580.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07038"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 59.0}",{},False,2026-09-03T04:52:14.819262+00:00
171,AP_DAM_WRIS_AP01LH0113,"Rallakalva, Kaliyambaka",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0113"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Rallakalva"", ""dam_height_m"": 10.0, ""dam_length_m"": 1515.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07089"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": 81.1, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 73.0}",{},False,2026-09-03T04:52:14.819262+00:00
172,AP_DAM_WRIS_AP01MH0114,"Rao Cheruvu,  Rajupalem",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0114"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Sagileru"", ""dam_height_m"": 16.0, ""dam_length_m"": 460.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07100"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 113.83}",{},False,2026-09-03T04:52:14.819262+00:00
173,AP_DAM_WRIS_AP01LH0119,Swamy Tank,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0119"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""pennar"", ""dam_height_m"": 11.58, ""dam_length_m"": 375.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07220"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 56.35}",{},False,2026-09-03T04:52:14.819262+00:00
174,AP_DAM_WRIS_AP01LH0122,"Ura Tank, S.R. Puram",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0122"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""pennar"", ""dam_height_m"": 13.86, ""dam_length_m"": 869.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07262"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 283.0}",{},False,2026-09-03T04:52:14.819262+00:00
175,AP_DAM_WRIS_AP01LH0123,Virupana  Tank,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01LH0123"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""ghatprabha"", ""dam_height_m"": 12.0, ""dam_length_m"": 589.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07280"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 6.68}",{},False,2026-09-03T04:52:14.819262+00:00
176,AP_DAM_WRIS_AP01MH0152,"N.T.R. T.G.P-Subsidiary
Reservoir  No 2",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0152"", ""dam_type"": ""TE"", ""age_years"": null, ""gate_type"": null, ""built_year"": null, ""gate_count"": null, ""river_name"": ""Vakkileru  N"", ""dam_height_m"": 18.0, ""dam_length_m"": null, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06963"", ""authority_level"": ""B2"", ""completion_year"": null, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.4, ""design_flood_source_value"": null, ""engineering_fields_available"": 4.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
177,AP_DAM_WRIS_AP01HH0159,"Ps Velegonda Project Kakarla
Dam",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01HH0159"", ""dam_type"": ""TE"", ""age_years"": 12.0, ""gate_type"": null, ""built_year"": 2014.0, ""gate_count"": null, ""river_name"": ""krishna"", ""dam_height_m"": 60.0, ""dam_length_m"": 470.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07079"", ""authority_level"": ""B2"", ""completion_year"": 2014.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": 210.0, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 52.29}",{},False,2026-09-03T04:52:14.819262+00:00
178,AP_DAM_WRIS_AP01MH0166,"Surempalem Reservoir
Project",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0166"", ""dam_type"": ""TE"", ""age_years"": 20.0, ""gate_type"": null, ""built_year"": 2006.0, ""gate_count"": null, ""river_name"": ""Burada kalva"", ""dam_height_m"": 27.6, ""dam_length_m"": 800.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D07212"", ""authority_level"": ""B2"", ""completion_year"": 2006.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": 0.3136, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 52.29}",{},False,2026-09-03T04:52:14.819262+00:00
179,AP_DAM_WRIS_AP01MH0167,Gogarbham Dam,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0167"", ""dam_type"": ""TE"", ""age_years"": 63.0, ""gate_type"": null, ""built_year"": 1963.0, ""gate_count"": null, ""river_name"": ""Local"", ""dam_height_m"": 24.3, ""dam_length_m"": 54.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06688"", ""authority_level"": ""B2"", ""completion_year"": 1963.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": null, ""engineering_completeness"": 0.6, ""design_flood_source_value"": null, ""engineering_fields_available"": 6.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": null}",{},False,2026-09-03T04:52:14.819262+00:00
180,AP_DAM_WRIS_AP01MH0168,Akasaganga,dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01MH0168"", ""dam_type"": ""TE"", ""age_years"": 24.0, ""gate_type"": null, ""built_year"": 2002.0, ""gate_count"": null, ""river_name"": ""Local"", ""dam_height_m"": 28.0, ""dam_length_m"": 170.0, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06420"", ""authority_level"": ""B2"", ""completion_year"": 2002.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": 0.035, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 52.29}",{},False,2026-09-03T04:52:14.819262+00:00
181,AP_DAM_WRIS_AP01HH0169,"Kumaradhara Pushpadhara
Dam",dam,ap_dam_barrage_state_v1,"{""origin"": ""GOVERNMENT_DERIVED_MIRROR"", ""nrld_no"": ""AP01HH0169"", ""dam_type"": ""TE"", ""age_years"": 15.0, ""gate_type"": null, ""built_year"": 2011.0, ""gate_count"": null, ""river_name"": ""Odher"", ""dam_height_m"": 63.74, ""dam_length_m"": 906.3, ""quality_flag"": ""SOURCE_PRESERVED"", ""seismic_zone"": ""Seismic Zone-II"", ""spillway_type"": null, ""structure_code"": ""D06861"", ""authority_level"": ""B2"", ""completion_year"": 2011.0, ""registry_status"": null, ""spillway_level_m"": null, ""commencement_year"": null, ""spillway_length_m"": null, ""dam_volume_source_value"": 0.25, ""engineering_completeness"": 0.7, ""design_flood_source_value"": null, ""engineering_fields_available"": 7.0, ""engineering_source_confidence"": 0.8, ""spillway_capacity_source_value"": 12500.0}",{},False,2026-09-03T04:52:14.819262+00:00
